JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
15:11:15:11:56:54,-46.1196,15.3922,0,0.0120163,0,0,0,0,0,0,0,0,22.5962,0,0,0,-7448.48,0,0,0,0,0,-7.06948,0,0,0
15:11:15:11:56:55,-45.2613,13.6756,0,0.0133514,0,0,0,0,0,0,0,0,20.3839,0,0,0,-7448.48,0,0,0,0,0,-8.00449,0,0,0
15:11:15:11:56:56,-47.264,16.5366,0,0.0120163,0,0,0,0,0,0,0,0,18.2443,0,0,0,-7448.48,0,0,0,0,0,-7.39639,0,0,0
15:11:15:11:56:57,-45.5474,15.6783,0,0.0146866,0,0,0,0,0,0,0,0,18.4714,0,0,0,-7448.48,0,0,0,0,0,-6.56498,0,0,0
15:11:15:11:56:58,-46.9779,16.2505,0,0.0120163,0,0,0,0,0,0,0,0,24.9876,0,0,0,-7448.48,0,0,0,0,0,-6.39396,0,0,0
15:11:15:11:56:59,-45.2613,14.82,0,0.00934601,0,0,0,0,0,0,0,0,24.9876,0,0,0,-7448.48,0,0,0,0,0,-6.06295,0,0,0
15:11:15:11:57:00,-46.1196,15.9644,0,0.0106792,0,0,0,0,0,0,0,0,25.2238,0,0,0,-7448.48,0,0,0,0,0,-5.35126,0,0,0
15:11:15:11:57:01,-46.4057,16.5366,0,0.0133514,0,0,0,0,0,0,0,0,24.9108,0,0,0,-7448.48,0,0,0,0,0,-4.10174,0,0,0
15:11:15:11:57:02,-46.6918,15.9644,0,0.0106792,0,0,0,0,0,0,0,0,29.3831,0,0,0,-7448.48,0,0,0,0,0,-3.15053,0,0,0
15:11:15:11:57:03,-44.6891,13.9617,0,0.00934601,0,0,0,0,0,0,0,0,28.7548,0,0,0,-7448.48,0,0,0,0,0,-3.1288,0,0,0
15:11:15:11:57:04,-45.2613,15.1061,0,0.00667572,0,0,0,0,0,0,0,0,29.3825,0,0,0,-7448.48,0,0,0,0,0,-2.47732,0,0,0
15:11:15:11:57:05,-43.8308,13.1034,0,0.00667572,0,0,0,0,0,0,0,0,40.8797,0,0,0,-7448.48,0,0,0,0,0,-0.424124,0,0,0
15:11:15:11:57:06,-45.8335,15.1061,0,0.00801086,0,0,0,0,0,0,0,0,41.4028,0,0,0,-7448.48,0,0,0,0,0,2.23585,0,0,0
15:11:15:11:57:07,-45.5474,15.3922,0,0.00667572,0,0,0,0,0,0,0,0,50.8736,0,0,0,-7448.48,0,0,0,0,0,4.33771,0,0,0
15:11:15:11:57:08,-45.8335,15.6783,0,0.00801086,0,0,0,0,0,0,0,0,51.4951,0,0,0,-7448.48,0,0,0,0,0,4.73812,0,0,0
15:11:15:11:57:09,-44.9752,13.3895,0,0.00267029,0,0,0,0,0,0,0,0,50.4048,0,0,0,-7448.48,0,0,0,0,0,4.09117,0,0,0
15:11:15:11:57:10,-45.8335,14.2478,0,0.00133514,0,0,0,0,0,0,0,0,102.911,0,0,0,-7448.48,0,0,0,0,0,3.73611,0,0,0
15:11:15:11:57:11,-46.4057,15.9644,0,0.00267029,0,0,0,0,0,0,0,0,50.3951,0,0,0,-7448.48,0,0,0,0,0,3.61575,0,0,0
15:11:15:11:57:12,-46.1196,14.82,0,0,0,0,0,0,0,0,0,0,102.091,0,0,0,-7448.48,0,0,0,0,0,2.73924,0,0,0
15:11:15:11:57:13,-46.4057,16.2505,0,0.00267029,0,0,0,0,0,0,0,0,100.958,0,0,0,-7448.48,0,0,0,0,0,1.17669,0,0,0
15:11:15:11:57:14,-46.4057,14.82,0,0.00667572,0,0,0,0,0,0,0,0,67.3273,0,0,0,-7448.48,0,0,0,0,0,-0.19129,0,0,0
