JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
14:11:15:15:32:24,8002.19,8014.21,90.8143,89.5201,87.7982,0.749974,0.500184,8711.65,295213,11403.3,0.600921,0,0.312818,295213,0,0.300534,3954.84,353.883,9032.82,8711.65,0.400562,0.0995642,-367.659,-0.000331745,-0.00066349,0
14:11:15:15:32:25,8003.05,8013.35,90.8544,89.5401,87.8133,0.750085,0.500175,8713.12,295260,11404.7,0.565857,0,0.311195,295260,0,0.299578,3956.25,353.9,9034.33,8713.12,0.399942,0.100014,-372.548,-0.000331011,0.000993158,0
14:11:15:15:32:26,7992.47,8008.49,90.6816,89.5935,87.8513,0.750279,0.500165,8714.58,295306,11394.6,0.603048,0,0.31455,295306,0,0.299009,3946.16,353.917,9035.85,8714.58,0.399537,0.0981454,-370.143,-0.000330954,0.000992988,0
14:11:15:15:32:27,7983.88,7992.18,90.6513,89.5628,87.684,0.750339,0.500156,8716.04,295352,11386.6,0.590282,0,0.316327,295352,0,0.299287,3938.08,353.933,9037.36,8716.04,0.400416,0.0981228,-361.958,-0.000330811,-0.000661622,0
14:11:15:15:32:28,7985.31,7979.31,90.9111,89.5882,87.656,0.749989,0.500148,8717.5,295398,11388.5,0.610506,0,0.31649,295398,0,0.300443,3940.02,353.95,9038.87,8717.5,0.400949,0.0985634,-357.925,-0.000331442,-0.000662884,0
14:11:15:15:32:29,7971.87,7977.3,90.6385,89.4907,87.9051,0.750552,0.500139,8718.97,295444,11375.6,0.600921,0,0.314761,295444,0,0.300818,3927.11,353.967,9040.38,8718.97,0.400255,0.0994,-355.989,-0.000331548,-0.000663096,0
14:11:15:15:32:30,7969.01,7971.87,90.6417,89.5361,87.6426,0.750289,0.500132,8720.43,295490,11373.3,0.629711,0,0.31622,295490,0,0.299682,3924.79,353.983,9041.89,8720.43,0.401057,0.0999175,-352.365,-0.000330609,-0.000661217,0
14:11:15:15:32:31,7961.85,7963,90.6878,89.5014,87.6454,0.750336,0.500124,8721.89,295536,11366.6,0.611572,0,0.316369,295536,0,0.299637,3918.14,354,9043.4,8721.89,0.399934,0.0998367,-351.857,-0.000331599,-0.000663198,0
14:11:15:15:32:32,7964.71,7960.71,90.9524,89.5441,87.6911,0.750065,0.500118,8723.35,295582,11370,0.641465,0,0.316959,295582,0,0.298854,3921.5,354.017,9044.92,8723.35,0.40001,0.100094,-352.811,-0.000331588,0.000994889,0
14:11:15:15:32:33,7954.42,7957.85,90.6921,89.5548,87.9463,0.750206,0.500111,8724.81,295628,11360.2,0.660735,0,0.318237,295628,0,0.298081,3911.72,354.033,9046.43,8724.81,0.400811,0.0996604,-349.218,-0.000331415,0.000994371,0
